group,boro,outcome,count,day
0-17,BX,CASE_RATE,478.37,2020-06-27
0-17,BX,HOSPITALIZED_RATE,45.06,2020-06-27
0-17,BX,DEATH_RATE,1.42,2020-06-27
0-17,MN,CASE_COUNT,467,2020-06-27
0-17,MN,HOSPITALIZED_COUNT,64,2020-06-27
0-17,MN,DEATH_COUNT,1,2020-06-27
0-17,MN,CASE_RATE,200.84,2020-06-27
0-17,MN,HOSPITALIZED_RATE,27.52,2020-06-27
0-17,MN,DEATH_RATE,0.43,2020-06-27
0-17,QN,CASE_COUNT,1553,2020-06-27
0-17,QN,HOSPITALIZED_COUNT,115,2020-06-27
0-17,QN,DEATH_COUNT,2,2020-06-27
0-17,QN,CASE_RATE,341.32,2020-06-27
0-17,QN,HOSPITALIZED_RATE,25.28,2020-06-27
0-17,QN,DEATH_RATE,0.44,2020-06-27
0-17,SI,CASE_COUNT,417,2020-06-27
0-17,SI,HOSPITALIZED_COUNT,26,2020-06-27
0-17,SI,DEATH_COUNT,0,2020-06-27
0-17,SI,CASE_RATE,403.21,2020-06-27
0-17,SI,HOSPITALIZED_RATE,25.14,2020-06-27
0-17,SI,DEATH_RATE,0,2020-06-27
18-44,BK,CASE_COUNT,21102,2020-06-27
18-44,BK,HOSPITALIZED_COUNT,2357,2020-06-27
18-44,BK,DEATH_COUNT,201,2020-06-27
18-44,BK,CASE_RATE,2010.64,2020-06-27
18-44,BK,HOSPITALIZED_RATE,224.58,2020-06-27
18-44,BK,DEATH_RATE,19.15,2020-06-27
18-44,BX,CASE_COUNT,17652,2020-06-27
18-44,BX,HOSPITALIZED_COUNT,2135,2020-06-27
18-44,BX,DEATH_COUNT,165,2020-06-27
18-44,BX,CASE_RATE,3176.71,2020-06-27
18-44,BX,HOSPITALIZED_RATE,384.22,2020-06-27
18-44,BX,DEATH_RATE,29.69,2020-06-27
18-44,MN,CASE_COUNT,9467,2020-06-27
18-44,MN,HOSPITALIZED_COUNT,1101,2020-06-27
18-44,MN,DEATH_COUNT,61,2020-06-27
18-44,MN,CASE_RATE,1273.43,2020-06-27
18-44,MN,HOSPITALIZED_RATE,148.1,2020-06-27
18-44,MN,DEATH_RATE,8.21,2020-06-27
18-44,QN,CASE_COUNT,23857,2020-06-27
18-44,QN,HOSPITALIZED_COUNT,2728,2020-06-27
18-44,QN,DEATH_COUNT,240,2020-06-27
18-44,QN,CASE_RATE,2784.56,2020-06-27
18-44,QN,HOSPITALIZED_RATE,318.41,2020-06-27
18-44,QN,DEATH_RATE,28.01,2020-06-27
18-44,SI,CASE_COUNT,5500,2020-06-27
18-44,SI,HOSPITALIZED_COUNT,337,2020-06-27
18-44,SI,DEATH_COUNT,30,2020-06-27
18-44,SI,CASE_RATE,3347.25,2020-06-27
18-44,SI,HOSPITALIZED_RATE,205.1,2020-06-27
18-44,SI,DEATH_RATE,18.26,2020-06-27
45-64,BK,CASE_COUNT,20215,2020-06-27
45-64,BK,HOSPITALIZED_COUNT,4728,2020-06-27
45-64,BK,DEATH_COUNT,1204,2020-06-27
45-64,BK,CASE_RATE,3420.79,2020-06-27
45-64,BK,HOSPITALIZED_RATE,800.07,2020-06-27
45-64,BK,DEATH_RATE,203.74,2020-06-27
45-64,BX,CASE_COUNT,17654,2020-06-27
45-64,BX,HOSPITALIZED_COUNT,4223,2020-06-27
45-64,BX,DEATH_COUNT,913,2020-06-27
45-64,BX,CASE_RATE,5188.96,2020-06-27
45-64,BX,HOSPITALIZED_RATE,1241.25,2020-06-27
45-64,BX,DEATH_RATE,268.35,2020-06-27
45-64,MN,CASE_COUNT,8772,2020-06-27
45-64,MN,HOSPITALIZED_COUNT,2424,2020-06-27
45-64,MN,DEATH_COUNT,365,2020-06-27
45-64,MN,CASE_RATE,2285.27,2020-06-27
45-64,MN,HOSPITALIZED_RATE,631.5,2020-06-27
45-64,MN,DEATH_RATE,95.09,2020-06-27
45-64,QN,CASE_COUNT,24529,2020-06-27
45-64,QN,HOSPITALIZED_COUNT,6085,2020-06-27
45-64,QN,DEATH_COUNT,1317,2020-06-27
45-64,QN,CASE_RATE,4023.54,2020-06-27
45-64,QN,HOSPITALIZED_RATE,998.13,2020-06-27
45-64,QN,DEATH_RATE,216.03,2020-06-27
45-64,SI,CASE_COUNT,5309,2020-06-27
45-64,SI,HOSPITALIZED_COUNT,829,2020-06-27
45-64,SI,DEATH_COUNT,178,2020-06-27
45-64,SI,CASE_RATE,4040.55,2020-06-27
45-64,SI,HOSPITALIZED_RATE,630.93,2020-06-27
45-64,SI,DEATH_RATE,135.47,2020-06-27
65-74,BK,CASE_COUNT,8059,2020-06-27
65-74,BK,HOSPITALIZED_COUNT,3553,2020-06-27
65-74,BK,DEATH_COUNT,1376,2020-06-27
65-74,BK,CASE_RATE,3942.97,2020-06-27
65-74,BK,HOSPITALIZED_RATE,1738.35,2020-06-27
65-74,BK,DEATH_RATE,673.23,2020-06-27
65-74,BX,CASE_COUNT,5426,2020-06-27
65-74,BX,HOSPITALIZED_COUNT,2645,2020-06-27
65-74,BX,DEATH_COUNT,970,2020-06-27
65-74,BX,CASE_RATE,5318.88,2020-06-27
65-74,BX,HOSPITALIZED_RATE,2592.78,2020-06-27
65-74,BX,DEATH_RATE,950.85,2020-06-27
65-74,MN,CASE_COUNT,3590,2020-06-27
65-74,MN,HOSPITALIZED_COUNT,1791,2020-06-27
65-74,MN,DEATH_COUNT,555,2020-06-27
65-74,MN,CASE_RATE,2453.17,2020-06-27
65-74,MN,HOSPITALIZED_RATE,1223.85,2020-06-27
65-74,MN,DEATH_RATE,379.25,2020-06-27
65-74,QN,CASE_COUNT,7487,2020-06-27
65-74,QN,HOSPITALIZED_COUNT,3562,2020-06-27
65-74,QN,DEATH_COUNT,1330,2020-06-27
65-74,QN,CASE_RATE,3725.08,2020-06-27
65-74,QN,HOSPITALIZED_RATE,1772.24,2020-06-27
65-74,QN,DEATH_RATE,661.73,2020-06-27
65-74,SI,CASE_COUNT,1397,2020-06-27
65-74,SI,HOSPITALIZED_COUNT,500,2020-06-27
65-74,SI,DEATH_COUNT,198,2020-06-27
65-74,SI,CASE_RATE,3078.11,2020-06-27
65-74,SI,HOSPITALIZED_RATE,1101.69,2020-06-27
65-74,SI,DEATH_RATE,436.27,2020-06-27
75+,BK,CASE_COUNT,7288,2020-06-27
75+,BK,HOSPITALIZED_COUNT,4330,2020-06-27
75+,BK,DEATH_COUNT,2578,2020-06-27
75+,BK,CASE_RATE,4706.28,2020-06-27
75+,BK,HOSPITALIZED_RATE,2796.13,2020-06-27
75+,BK,DEATH_RATE,1664.76,2020-06-27
75+,BX,CASE_COUNT,4903,2020-06-27
75+,BX,HOSPITALIZED_COUNT,3000,2020-06-27
75+,BX,DEATH_COUNT,1692,2020-06-27
75+,BX,CASE_RATE,6026.23,2020-06-27
75+,BX,HOSPITALIZED_RATE,3687.27,2020-06-27
75+,BX,DEATH_RATE,2079.62,2020-06-27
75+,MN,CASE_COUNT,4274,2020-06-27
75+,MN,HOSPITALIZED_COUNT,2665,2020-06-27
75+,MN,DEATH_COUNT,1439,2020-06-27
75+,MN,CASE_RATE,3487.24,2020-06-27
75+,MN,HOSPITALIZED_RATE,2174.43,2020-06-27
75+,MN,DEATH_RATE,1174.11,2020-06-27
75+,QN,CASE_COUNT,6956,2020-06-27
75+,QN,HOSPITALIZED_COUNT,4406,2020-06-27
75+,QN,DEATH_COUNT,2484,2020-06-27
75+,QN,CASE_RATE,4443.93,2020-06-27
75+,QN,HOSPITALIZED_RATE,2814.83,2020-06-27
75+,QN,DEATH_RATE,1586.94,2020-06-27
75+,SI,CASE_COUNT,1273,2020-06-27
75+,SI,HOSPITALIZED_COUNT,647,2020-06-27
75+,SI,DEATH_COUNT,457,2020-06-27
75+,SI,CASE_RATE,4019.83,2020-06-27
75+,SI,HOSPITALIZED_RATE,2043.07,2020-06-27
75+,SI,DEATH_RATE,1443.1,2020-06-27
Boroughwide,BK,CASE_COUNT,58588,2020-06-27
Boroughwide,BK,HOSPITALIZED_COUNT,15151,2020-06-27
Boroughwide,BK,DEATH_COUNT,5363,2020-06-27
Boroughwide,BK,CASE_RATE,2268.36,2020-06-27
Boroughwide,BK,HOSPITALIZED_RATE,586.6,2020-06-27
Boroughwide,BK,DEATH_RATE,207.64,2020-06-27
Boroughwide,BX,CASE_COUNT,47485,2020-06-27
Boroughwide,BX,HOSPITALIZED_COUNT,12162,2020-06-27
Boroughwide,BX,DEATH_COUNT,3745,2020-06-27
Boroughwide,BX,CASE_RATE,3315.69,2020-06-27
Boroughwide,BX,HOSPITALIZED_RATE,849.22,2020-06-27
Boroughwide,BX,DEATH_RATE,261.5,2020-06-27
Boroughwide,MN,CASE_COUNT,26661,2020-06-27
Boroughwide,MN,HOSPITALIZED_COUNT,8046,2020-06-27
Boroughwide,MN,DEATH_COUNT,2421,2020-06-27
Boroughwide,MN,CASE_RATE,1636.95,2020-06-27
Boroughwide,MN,HOSPITALIZED_RATE,494.01,2020-06-27
Boroughwide,MN,DEATH_RATE,148.65,2020-06-27
Boroughwide,QN,CASE_COUNT,64475,2020-06-27
Boroughwide,QN,HOSPITALIZED_COUNT,16897,2020-06-27
Boroughwide,QN,DEATH_COUNT,5374,2020-06-27
Boroughwide,QN,CASE_RATE,2829.21,2020-06-27
Boroughwide,QN,HOSPITALIZED_RATE,741.45,2020-06-27
Boroughwide,QN,DEATH_RATE,235.81,2020-06-27
Boroughwide,SI,CASE_COUNT,13904,2020-06-27
Boroughwide,SI,HOSPITALIZED_COUNT,2339,2020-06-27
Boroughwide,SI,DEATH_COUNT,863,2020-06-27
Boroughwide,SI,CASE_RATE,2919.91,2020-06-27
Boroughwide,SI,HOSPITALIZED_RATE,491.2,2020-06-27
Boroughwide,SI,DEATH_RATE,181.23,2020-06-27
0-17,BK,CASE_COUNT,1815,2020-06-28
0-17,BK,HOSPITALIZED_COUNT,183,2020-06-28
0-17,BK,DEATH_COUNT,4,2020-06-28
0-17,BK,CASE_RATE,311.26,2020-06-28
0-17,BK,HOSPITALIZED_RATE,31.38,2020-06-28
0-17,BK,DEATH_RATE,0.69,2020-06-28
0-17,BX,CASE_COUNT,1692,2020-06-28
0-17,BX,HOSPITALIZED_COUNT,159,2020-06-28
0-17,BX,DEATH_COUNT,5,2020-06-28
0-17,BX,CASE_RATE,479.5,2020-06-28
0-17,BX,HOSPITALIZED_RATE,45.06,2020-06-28
0-17,BX,DEATH_RATE,1.42,2020-06-28
0-17,MN,CASE_COUNT,469,2020-06-28
0-17,MN,HOSPITALIZED_COUNT,64,2020-06-28
0-17,MN,DEATH_COUNT,1,2020-06-28
0-17,MN,CASE_RATE,201.7,2020-06-28
0-17,MN,HOSPITALIZED_RATE,27.52,2020-06-28
0-17,MN,DEATH_RATE,0.43,2020-06-28
0-17,QN,CASE_COUNT,1559,2020-06-28
0-17,QN,HOSPITALIZED_COUNT,115,2020-06-28
0-17,QN,DEATH_COUNT,2,2020-06-28
0-17,QN,CASE_RATE,342.64,2020-06-28
0-17,QN,HOSPITALIZED_RATE,25.28,2020-06-28
0-17,QN,DEATH_RATE,0.44,2020-06-28
0-17,SI,CASE_COUNT,417,2020-06-28
0-17,SI,HOSPITALIZED_COUNT,26,2020-06-28
0-17,SI,DEATH_COUNT,0,2020-06-28
0-17,SI,CASE_RATE,403.21,2020-06-28
0-17,SI,HOSPITALIZED_RATE,25.14,2020-06-28
0-17,SI,DEATH_RATE,0,2020-06-28
18-44,BK,CASE_COUNT,21144,2020-06-28
18-44,BK,HOSPITALIZED_COUNT,2362,2020-06-28
18-44,BK,DEATH_COUNT,202,2020-06-28
18-44,BK,CASE_RATE,2014.64,2020-06-28
18-44,BK,HOSPITALIZED_RATE,225.06,2020-06-28
18-44,BK,DEATH_RATE,19.25,2020-06-28
18-44,BX,CASE_COUNT,17674,2020-06-28
18-44,BX,HOSPITALIZED_COUNT,2139,2020-06-28
18-44,BX,DEATH_COUNT,165,2020-06-28
18-44,BX,CASE_RATE,3180.67,2020-06-28
18-44,BX,HOSPITALIZED_RATE,384.94,2020-06-28
18-44,BX,DEATH_RATE,29.69,2020-06-28
18-44,MN,CASE_COUNT,9496,2020-06-28
18-44,MN,HOSPITALIZED_COUNT,1100,2020-06-28
18-44,MN,DEATH_COUNT,61,2020-06-28
18-44,MN,CASE_RATE,1277.33,2020-06-28
18-44,MN,HOSPITALIZED_RATE,147.96,2020-06-28
18-44,MN,DEATH_RATE,8.21,2020-06-28
18-44,QN,CASE_COUNT,23916,2020-06-28
18-44,QN,HOSPITALIZED_COUNT,2733,2020-06-28
18-44,QN,DEATH_COUNT,241,2020-06-28
18-44,QN,CASE_RATE,2791.45,2020-06-28
18-44,QN,HOSPITALIZED_RATE,318.99,2020-06-28
18-44,QN,DEATH_RATE,28.13,2020-06-28
18-44,SI,CASE_COUNT,5511,2020-06-28
18-44,SI,HOSPITALIZED_COUNT,338,2020-06-28
18-44,SI,DEATH_COUNT,30,2020-06-28
18-44,SI,CASE_RATE,3353.95,2020-06-28
18-44,SI,HOSPITALIZED_RATE,205.7,2020-06-28
18-44,SI,DEATH_RATE,18.26,2020-06-28
45-64,BK,CASE_COUNT,20247,2020-06-28
45-64,BK,HOSPITALIZED_COUNT,4736,2020-06-28
45-64,BK,DEATH_COUNT,1206,2020-06-28
45-64,BK,CASE_RATE,3426.21,2020-06-28
45-64,BK,HOSPITALIZED_RATE,801.43,2020-06-28
45-64,BK,DEATH_RATE,204.08,2020-06-28
45-64,BX,CASE_COUNT,17671,2020-06-28
45-64,BX,HOSPITALIZED_COUNT,4229,2020-06-28
45-64,BX,DEATH_COUNT,914,2020-06-28
45-64,BX,CASE_RATE,5193.96,2020-06-28
45-64,BX,HOSPITALIZED_RATE,1243.01,2020-06-28
45-64,BX,DEATH_RATE,268.65,2020-06-28
45-64,MN,CASE_COUNT,8780,2020-06-28
45-64,MN,HOSPITALIZED_COUNT,2421,2020-06-28
45-64,MN,DEATH_COUNT,365,2020-06-28
45-64,MN,CASE_RATE,2287.35,2020-06-28
45-64,MN,HOSPITALIZED_RATE,630.72,2020-06-28
45-64,MN,DEATH_RATE,95.09,2020-06-28
45-64,QN,CASE_COUNT,24564,2020-06-28
45-64,QN,HOSPITALIZED_COUNT,6090,2020-06-28
45-64,QN,DEATH_COUNT,1317,2020-06-28
45-64,QN,CASE_RATE,4029.28,2020-06-28
45-64,QN,HOSPITALIZED_RATE,998.95,2020-06-28
45-64,QN,DEATH_RATE,216.03,2020-06-28
45-64,SI,CASE_COUNT,5312,2020-06-28
45-64,SI,HOSPITALIZED_COUNT,829,2020-06-28
45-64,SI,DEATH_COUNT,178,2020-06-28
45-64,SI,CASE_RATE,4042.83,2020-06-28
45-64,SI,HOSPITALIZED_RATE,630.93,2020-06-28
45-64,SI,DEATH_RATE,135.47,2020-06-28
65-74,BK,CASE_COUNT,8073,2020-06-28
65-74,BK,HOSPITALIZED_COUNT,3560,2020-06-28
65-74,BK,DEATH_COUNT,1377,2020-06-28
65-74,BK,CASE_RATE,3949.82,2020-06-28
65-74,BK,HOSPITALIZED_RATE,1741.78,2020-06-28
65-74,BK,DEATH_RATE,673.72,2020-06-28
65-74,BX,CASE_COUNT,5430,2020-06-28
65-74,BX,HOSPITALIZED_COUNT,2648,2020-06-28
65-74,BX,DEATH_COUNT,970,2020-06-28
65-74,BX,CASE_RATE,5322.8,2020-06-28
65-74,BX,HOSPITALIZED_RATE,2595.72,2020-06-28
65-74,BX,DEATH_RATE,950.85,2020-06-28
65-74,MN,CASE_COUNT,3595,2020-06-28
65-74,MN,HOSPITALIZED_COUNT,1794,2020-06-28
65-74,MN,DEATH_COUNT,555,2020-06-28
65-74,MN,CASE_RATE,2456.59,2020-06-28
65-74,MN,HOSPITALIZED_RATE,1225.9,2020-06-28
65-74,MN,DEATH_RATE,379.25,2020-06-28
65-74,QN,CASE_COUNT,7492,2020-06-28
65-74,QN,HOSPITALIZED_COUNT,3565,2020-06-28
65-74,QN,DEATH_COUNT,1331,2020-06-28
65-74,QN,CASE_RATE,3727.57,2020-06-28
65-74,QN,HOSPITALIZED_RATE,1773.73,2020-06-28
65-74,QN,DEATH_RATE,662.23,2020-06-28
65-74,SI,CASE_COUNT,1398,2020-06-28
65-74,SI,HOSPITALIZED_COUNT,501,2020-06-28
65-74,SI,DEATH_COUNT,198,2020-06-28
65-74,SI,CASE_RATE,3080.31,2020-06-28
65-74,SI,HOSPITALIZED_RATE,1103.89,2020-06-28
65-74,SI,DEATH_RATE,436.27,2020-06-28
75+,BK,CASE_COUNT,7306,2020-06-28
75+,BK,HOSPITALIZED_COUNT,4340,2020-06-28
75+,BK,DEATH_COUNT,2584,2020-06-28
75+,BK,CASE_RATE,4717.9,2020-06-28
75+,BK,HOSPITALIZED_RATE,2802.59,2020-06-28
75+,BK,DEATH_RATE,1668.64,2020-06-28
75+,BX,CASE_COUNT,4909,2020-06-28
75+,BX,HOSPITALIZED_COUNT,3001,2020-06-28
75+,BX,DEATH_COUNT,1694,2020-06-28
75+,BX,CASE_RATE,6033.6,2020-06-28
75+,BX,HOSPITALIZED_RATE,3688.5,2020-06-28
75+,BX,DEATH_RATE,2082.08,2020-06-28
75+,MN,CASE_COUNT,4276,2020-06-28
75+,MN,HOSPITALIZED_COUNT,2666,2020-06-28
75+,MN,DEATH_COUNT,1440,2020-06-28
75+,MN,CASE_RATE,3488.87,2020-06-28
75+,MN,HOSPITALIZED_RATE,2175.24,2020-06-28
75+,MN,DEATH_RATE,1174.93,2020-06-28
75+,QN,CASE_COUNT,6962,2020-06-28
75+,QN,HOSPITALIZED_COUNT,4412,2020-06-28
75+,QN,DEATH_COUNT,2489,2020-06-28
75+,QN,CASE_RATE,4447.77,2020-06-28
75+,QN,HOSPITALIZED_RATE,2818.67,2020-06-28
75+,QN,DEATH_RATE,1590.13,2020-06-28
75+,SI,CASE_COUNT,1274,2020-06-28
75+,SI,HOSPITALIZED_COUNT,647,2020-06-28
75+,SI,DEATH_COUNT,457,2020-06-28
75+,SI,CASE_RATE,4022.99,2020-06-28
75+,SI,HOSPITALIZED_RATE,2043.07,2020-06-28
75+,SI,DEATH_RATE,1443.1,2020-06-28
Boroughwide,BK,CASE_COUNT,58702,2020-06-28
Boroughwide,BK,HOSPITALIZED_COUNT,15181,2020-06-28
Boroughwide,BK,DEATH_COUNT,5373,2020-06-28
Boroughwide,BK,CASE_RATE,2272.78,2020-06-28
Boroughwide,BK,HOSPITALIZED_RATE,587.77,2020-06-28
Boroughwide,BK,DEATH_RATE,208.03,2020-06-28
Boroughwide,BX,CASE_COUNT,47538,2020-06-28
Boroughwide,BX,HOSPITALIZED_COUNT,12176,2020-06-28
Boroughwide,BX,DEATH_COUNT,3748,2020-06-28
Boroughwide,BX,CASE_RATE,3319.39,2020-06-28
Boroughwide,BX,HOSPITALIZED_RATE,850.2,2020-06-28
Boroughwide,BX,DEATH_RATE,261.71,2020-06-28
Boroughwide,MN,CASE_COUNT,26707,2020-06-28
Boroughwide,MN,HOSPITALIZED_COUNT,8046,2020-06-28
Boroughwide,MN,DEATH_COUNT,2422,2020-06-28
Boroughwide,MN,CASE_RATE,1639.77,2020-06-28
Boroughwide,MN,HOSPITALIZED_RATE,494.01,2020-06-28
Boroughwide,MN,DEATH_RATE,148.71,2020-06-28
Boroughwide,QN,CASE_COUNT,64586,2020-06-28
Boroughwide,QN,HOSPITALIZED_COUNT,16916,2020-06-28
Boroughwide,QN,DEATH_COUNT,5381,2020-06-28
Boroughwide,QN,CASE_RATE,2834.08,2020-06-28
Boroughwide,QN,HOSPITALIZED_RATE,742.29,2020-06-28
Boroughwide,QN,DEATH_RATE,236.12,2020-06-28
Boroughwide,SI,CASE_COUNT,13920,2020-06-28
Boroughwide,SI,HOSPITALIZED_COUNT,2341,2020-06-28
Boroughwide,SI,DEATH_COUNT,863,2020-06-28
Boroughwide,SI,CASE_RATE,2923.27,2020-06-28
Boroughwide,SI,HOSPITALIZED_RATE,491.62,2020-06-28
Boroughwide,SI,DEATH_RATE,181.23,2020-06-28
0-17,BK,CASE_COUNT,1825,2020-06-30
0-17,BK,HOSPITALIZED_COUNT,185,2020-06-30
0-17,BK,DEATH_COUNT,4,2020-06-30
0-17,BK,CASE_RATE,312.97,2020-06-30
0-17,BK,HOSPITALIZED_RATE,31.73,2020-06-30
0-17,BK,DEATH_RATE,0.69,2020-06-30
0-17,BX,CASE_COUNT,1696,2020-06-30
0-17,BX,HOSPITALIZED_COUNT,161,2020-06-30
0-17,BX,DEATH_COUNT,5,2020-06-30
0-17,BX,CASE_RATE,480.64,2020-06-30
0-17,BX,HOSPITALIZED_RATE,45.63,2020-06-30
0-17,BX,DEATH_RATE,1.42,2020-06-30
0-17,MN,CASE_COUNT,471,2020-06-30
0-17,MN,HOSPITALIZED_COUNT,66,2020-06-30
0-17,MN,DEATH_COUNT,1,2020-06-30
0-17,MN,CASE_RATE,202.56,2020-06-30
0-17,MN,HOSPITALIZED_RATE,28.38,2020-06-30
0-17,MN,DEATH_RATE,0.43,2020-06-30
0-17,QN,CASE_COUNT,1566,2020-06-30
0-17,QN,HOSPITALIZED_COUNT,116,2020-06-30
0-17,QN,DEATH_COUNT,2,2020-06-30
0-17,QN,CASE_RATE,344.18,2020-06-30
0-17,QN,HOSPITALIZED_RATE,25.49,2020-06-30
0-17,QN,DEATH_RATE,0.44,2020-06-30
0-17,SI,CASE_COUNT,417,2020-06-30
0-17,SI,HOSPITALIZED_COUNT,26,2020-06-30
0-17,SI,DEATH_COUNT,0,2020-06-30
0-17,SI,CASE_RATE,403.21,2020-06-30
0-17,SI,HOSPITALIZED_RATE,25.14,2020-06-30
0-17,SI,DEATH_RATE,0,2020-06-30
18-44,BK,CASE_COUNT,21211,2020-06-30
18-44,BK,HOSPITALIZED_COUNT,2385,2020-06-30
18-44,BK,DEATH_COUNT,207,2020-06-30
18-44,BK,CASE_RATE,2021.02,2020-06-30
18-44,BK,HOSPITALIZED_RATE,227.25,2020-06-30
18-44,BK,DEATH_RATE,19.72,2020-06-30
18-44,BX,CASE_COUNT,17718,2020-06-30
18-44,BX,HOSPITALIZED_COUNT,2143,2020-06-30
18-44,BX,DEATH_COUNT,166,2020-06-30
18-44,BX,CASE_RATE,3188.58,2020-06-30
18-44,BX,HOSPITALIZED_RATE,385.66,2020-06-30
18-44,BX,DEATH_RATE,29.87,2020-06-30
18-44,MN,CASE_COUNT,9535,2020-06-30
18-44,MN,HOSPITALIZED_COUNT,1125,2020-06-30
18-44,MN,DEATH_COUNT,63,2020-06-30
18-44,MN,CASE_RATE,1282.58,2020-06-30
18-44,MN,HOSPITALIZED_RATE,151.33,2020-06-30
18-44,MN,DEATH_RATE,8.47,2020-06-30
18-44,QN,CASE_COUNT,23976,2020-06-30
18-44,QN,HOSPITALIZED_COUNT,2743,2020-06-30
18-44,QN,DEATH_COUNT,255,2020-06-30
18-44,QN,CASE_RATE,2798.45,2020-06-30
18-44,QN,HOSPITALIZED_RATE,320.16,2020-06-30
18-44,QN,DEATH_RATE,29.76,2020-06-30
18-44,SI,CASE_COUNT,5521,2020-06-30
18-44,SI,HOSPITALIZED_COUNT,341,2020-06-30
18-44,SI,DEATH_COUNT,30,2020-06-30
18-44,SI,CASE_RATE,3360.03,2020-06-30
18-44,SI,HOSPITALIZED_RATE,207.53,2020-06-30
18-44,SI,DEATH_RATE,18.26,2020-06-30
45-64,BK,CASE_COUNT,20305,2020-06-30
45-64,BK,HOSPITALIZED_COUNT,4771,2020-06-30
45-64,BK,DEATH_COUNT,1230,2020-06-30
45-64,BK,CASE_RATE,3436.02,2020-06-30
45-64,BK,HOSPITALIZED_RATE,807.35,2020-06-30
45-64,BK,DEATH_RATE,208.14,2020-06-30
45-64,BX,CASE_COUNT,17706,2020-06-30
45-64,BX,HOSPITALIZED_COUNT,4239,2020-06-30
45-64,BX,DEATH_COUNT,929,2020-06-30
45-64,BX,CASE_RATE,5204.25,2020-06-30
45-64,BX,HOSPITALIZED_RATE,1245.95,2020-06-30
45-64,BX,DEATH_RATE,273.06,2020-06-30
45-64,MN,CASE_COUNT,8797,2020-06-30
45-64,MN,HOSPITALIZED_COUNT,2435,2020-06-30
45-64,MN,DEATH_COUNT,370,2020-06-30
45-64,MN,CASE_RATE,2291.78,2020-06-30
45-64,MN,HOSPITALIZED_RATE,634.36,2020-06-30
45-64,MN,DEATH_RATE,96.39,2020-06-30
45-64,QN,CASE_COUNT,24597,2020-06-30
45-64,QN,HOSPITALIZED_COUNT,6105,2020-06-30
45-64,QN,DEATH_COUNT,1420,2020-06-30
45-64,QN,CASE_RATE,4034.69,2020-06-30
45-64,QN,HOSPITALIZED_RATE,1001.41,2020-06-30
45-64,QN,DEATH_RATE,232.93,2020-06-30
45-64,SI,CASE_COUNT,5319,2020-06-30
45-64,SI,HOSPITALIZED_COUNT,832,2020-06-30
45-64,SI,DEATH_COUNT,181,2020-06-30
45-64,SI,CASE_RATE,4048.16,2020-06-30
45-64,SI,HOSPITALIZED_RATE,633.21,2020-06-30
45-64,SI,DEATH_RATE,137.75,2020-06-30
65-74,BK,CASE_COUNT,8100,2020-06-30
65-74,BK,HOSPITALIZED_COUNT,3588,2020-06-30
65-74,BK,DEATH_COUNT,1408,2020-06-30
65-74,BK,CASE_RATE,3963.03,2020-06-30
65-74,BK,HOSPITALIZED_RATE,1755.48,2020-06-30
65-74,BK,DEATH_RATE,688.88,2020-06-30
65-74,BX,CASE_COUNT,5439,2020-06-30
65-74,BX,HOSPITALIZED_COUNT,2659,2020-06-30
65-74,BX,DEATH_COUNT,993,2020-06-30
65-74,BX,CASE_RATE,5331.62,2020-06-30
65-74,BX,HOSPITALIZED_RATE,2606.5,2020-06-30
65-74,BX,DEATH_RATE,973.4,2020-06-30
65-74,MN,CASE_COUNT,3597,2020-06-30
65-74,MN,HOSPITALIZED_COUNT,1796,2020-06-30
65-74,MN,DEATH_COUNT,560,2020-06-30
65-74,MN,CASE_RATE,2457.96,2020-06-30
65-74,MN,HOSPITALIZED_RATE,1227.27,2020-06-30
65-74,MN,DEATH_RATE,382.67,2020-06-30
65-74,QN,CASE_COUNT,7504,2020-06-30
65-74,QN,HOSPITALIZED_COUNT,3576,2020-06-30
65-74,QN,DEATH_COUNT,1436,2020-06-30
65-74,QN,CASE_RATE,3733.54,2020-06-30
65-74,QN,HOSPITALIZED_RATE,1779.2,2020-06-30
65-74,QN,DEATH_RATE,714.47,2020-06-30
65-74,SI,CASE_COUNT,1400,2020-06-30
65-74,SI,HOSPITALIZED_COUNT,501,2020-06-30
65-74,SI,DEATH_COUNT,200,2020-06-30
65-74,SI,CASE_RATE,3084.72,2020-06-30
65-74,SI,HOSPITALIZED_RATE,1103.89,2020-06-30
65-74,SI,DEATH_RATE,440.67,2020-06-30
75+,BK,CASE_COUNT,7344,2020-06-30
75+,BK,HOSPITALIZED_COUNT,4380,2020-06-30
75+,BK,DEATH_COUNT,2646,2020-06-30
75+,BK,CASE_RATE,4742.44,2020-06-30
75+,BK,HOSPITALIZED_RATE,2828.42,2020-06-30
75+,BK,DEATH_RATE,1708.67,2020-06-30
75+,BX,CASE_COUNT,4919,2020-06-30
75+,BX,HOSPITALIZED_COUNT,3018,2020-06-30
75+,BX,DEATH_COUNT,1735,2020-06-30
75+,BX,CASE_RATE,6045.89,2020-06-30
75+,BX,HOSPITALIZED_RATE,3709.39,2020-06-30
75+,BX,DEATH_RATE,2132.47,2020-06-30
75+,MN,CASE_COUNT,4273,2020-06-30
75+,MN,HOSPITALIZED_COUNT,2667,2020-06-30
75+,MN,DEATH_COUNT,1454,2020-06-30
75+,MN,CASE_RATE,3486.43,2020-06-30
75+,MN,HOSPITALIZED_RATE,2176.06,2020-06-30
75+,MN,DEATH_RATE,1186.35,2020-06-30
