group,boro,outcome,count,day
18-44,QN,HOSPITALIZED_RATE,325.41,2020-07-13
18-44,QN,DEATH_RATE,29.18,2020-07-13
18-44,SI,CASE_COUNT,5654,2020-07-13
18-44,SI,HOSPITALIZED_COUNT,343,2020-07-13
18-44,SI,DEATH_COUNT,31,2020-07-13
18-44,SI,CASE_RATE,3440.97,2020-07-13
18-44,SI,HOSPITALIZED_RATE,208.75,2020-07-13
18-44,SI,DEATH_RATE,18.87,2020-07-13
45-64,BK,CASE_COUNT,20629,2020-07-13
45-64,BK,HOSPITALIZED_COUNT,4853,2020-07-13
45-64,BK,DEATH_COUNT,1246,2020-07-13
45-64,BK,CASE_RATE,3490.85,2020-07-13
45-64,BK,HOSPITALIZED_RATE,821.23,2020-07-13
45-64,BK,DEATH_RATE,210.85,2020-07-13
45-64,BX,CASE_COUNT,17944,2020-07-13
45-64,BX,HOSPITALIZED_COUNT,4293,2020-07-13
45-64,BX,DEATH_COUNT,934,2020-07-13
45-64,BX,CASE_RATE,5274.2,2020-07-13
45-64,BX,HOSPITALIZED_RATE,1261.82,2020-07-13
45-64,BX,DEATH_RATE,274.53,2020-07-13
45-64,MN,CASE_COUNT,8993,2020-07-13
45-64,MN,HOSPITALIZED_COUNT,2433,2020-07-13
45-64,MN,DEATH_COUNT,378,2020-07-13
45-64,MN,CASE_RATE,2342.84,2020-07-13
45-64,MN,HOSPITALIZED_RATE,633.84,2020-07-13
45-64,MN,DEATH_RATE,98.48,2020-07-13
45-64,QN,CASE_COUNT,24918,2020-07-13
45-64,QN,HOSPITALIZED_COUNT,6138,2020-07-13
45-64,QN,DEATH_COUNT,1429,2020-07-13
45-64,QN,CASE_RATE,4087.34,2020-07-13
45-64,QN,HOSPITALIZED_RATE,1006.83,2020-07-13
45-64,QN,DEATH_RATE,234.4,2020-07-13
45-64,SI,CASE_COUNT,5390,2020-07-13
45-64,SI,HOSPITALIZED_COUNT,837,2020-07-13
45-64,SI,DEATH_COUNT,184,2020-07-13
45-64,SI,CASE_RATE,4102.2,2020-07-13
45-64,SI,HOSPITALIZED_RATE,637.02,2020-07-13
45-64,SI,DEATH_RATE,140.04,2020-07-13
65-74,BK,CASE_COUNT,8187,2020-07-13
65-74,BK,HOSPITALIZED_COUNT,3621,2020-07-13
65-74,BK,DEATH_COUNT,1419,2020-07-13
65-74,BK,CASE_RATE,4005.6,2020-07-13
65-74,BK,HOSPITALIZED_RATE,1771.62,2020-07-13
65-74,BK,DEATH_RATE,694.26,2020-07-13
65-74,BX,CASE_COUNT,5522,2020-07-13
65-74,BX,HOSPITALIZED_COUNT,2686,2020-07-13
65-74,BX,DEATH_COUNT,1001,2020-07-13
65-74,BX,CASE_RATE,5412.98,2020-07-13
65-74,BX,HOSPITALIZED_RATE,2632.97,2020-07-13
65-74,BX,DEATH_RATE,981.24,2020-07-13
65-74,MN,CASE_COUNT,3641,2020-07-13
65-74,MN,HOSPITALIZED_COUNT,1800,2020-07-13
65-74,MN,DEATH_COUNT,571,2020-07-13
65-74,MN,CASE_RATE,2488.02,2020-07-13
65-74,MN,HOSPITALIZED_RATE,1230,2020-07-13
65-74,MN,DEATH_RATE,390.18,2020-07-13
65-74,QN,CASE_COUNT,7574,2020-07-13
65-74,QN,HOSPITALIZED_COUNT,3591,2020-07-13
65-74,QN,DEATH_COUNT,1450,2020-07-13
65-74,QN,CASE_RATE,3768.37,2020-07-13
65-74,QN,HOSPITALIZED_RATE,1786.66,2020-07-13
65-74,QN,DEATH_RATE,721.43,2020-07-13
65-74,SI,CASE_COUNT,1414,2020-07-13
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-13
65-74,SI,DEATH_COUNT,204,2020-07-13
65-74,SI,CASE_RATE,3115.57,2020-07-13
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-13
65-74,SI,DEATH_RATE,449.49,2020-07-13
75+,BK,CASE_COUNT,7406,2020-07-13
75+,BK,HOSPITALIZED_COUNT,4427,2020-07-13
75+,BK,DEATH_COUNT,2687,2020-07-13
75+,BK,CASE_RATE,4782.48,2020-07-13
75+,BK,HOSPITALIZED_RATE,2858.77,2020-07-13
75+,BK,DEATH_RATE,1735.15,2020-07-13
75+,BX,CASE_COUNT,4990,2020-07-13
75+,BX,HOSPITALIZED_COUNT,3043,2020-07-13
75+,BX,DEATH_COUNT,1761,2020-07-13
75+,BX,CASE_RATE,6133.16,2020-07-13
75+,BX,HOSPITALIZED_RATE,3740.12,2020-07-13
75+,BX,DEATH_RATE,2164.43,2020-07-13
75+,MN,CASE_COUNT,4297,2020-07-13
75+,MN,HOSPITALIZED_COUNT,2669,2020-07-13
75+,MN,DEATH_COUNT,1470,2020-07-13
75+,MN,CASE_RATE,3506.01,2020-07-13
75+,MN,HOSPITALIZED_RATE,2177.69,2020-07-13
75+,MN,DEATH_RATE,1199.4,2020-07-13
75+,QN,CASE_COUNT,7037,2020-07-13
75+,QN,HOSPITALIZED_COUNT,4454,2020-07-13
75+,QN,DEATH_COUNT,2753,2020-07-13
75+,QN,CASE_RATE,4495.68,2020-07-13
75+,QN,HOSPITALIZED_RATE,2845.5,2020-07-13
75+,QN,DEATH_RATE,1758.79,2020-07-13
75+,SI,CASE_COUNT,1290,2020-07-13
75+,SI,HOSPITALIZED_COUNT,655,2020-07-13
75+,SI,DEATH_COUNT,474,2020-07-13
75+,SI,CASE_RATE,4073.51,2020-07-13
75+,SI,HOSPITALIZED_RATE,2068.33,2020-07-13
75+,SI,DEATH_RATE,1496.78,2020-07-13
Boroughwide,BK,CASE_COUNT,60120,2020-07-13
Boroughwide,BK,HOSPITALIZED_COUNT,15532,2020-07-13
Boroughwide,BK,DEATH_COUNT,5566,2020-07-13
Boroughwide,BK,CASE_RATE,2327.68,2020-07-13
Boroughwide,BK,HOSPITALIZED_RATE,601.36,2020-07-13
Boroughwide,BK,DEATH_RATE,215.5,2020-07-13
Boroughwide,BX,CASE_COUNT,48437,2020-07-13
Boroughwide,BX,HOSPITALIZED_COUNT,12375,2020-07-13
Boroughwide,BX,DEATH_COUNT,3867,2020-07-13
Boroughwide,BX,CASE_RATE,3382.16,2020-07-13
Boroughwide,BX,HOSPITALIZED_RATE,864.1,2020-07-13
Boroughwide,BX,DEATH_RATE,270.02,2020-07-13
Boroughwide,MN,CASE_COUNT,27524,2020-07-13
Boroughwide,MN,HOSPITALIZED_COUNT,8094,2020-07-13
Boroughwide,MN,DEATH_COUNT,2484,2020-07-13
Boroughwide,MN,CASE_RATE,1689.94,2020-07-13
Boroughwide,MN,HOSPITALIZED_RATE,496.96,2020-07-13
Boroughwide,MN,DEATH_RATE,152.51,2020-07-13
Boroughwide,QN,CASE_COUNT,65803,2020-07-13
Boroughwide,QN,HOSPITALIZED_COUNT,17090,2020-07-13
Boroughwide,QN,DEATH_COUNT,5885,2020-07-13
Boroughwide,QN,CASE_RATE,2887.48,2020-07-13
Boroughwide,QN,HOSPITALIZED_RATE,749.92,2020-07-13
Boroughwide,QN,DEATH_RATE,258.24,2020-07-13
Boroughwide,SI,CASE_COUNT,14187,2020-07-13
Boroughwide,SI,HOSPITALIZED_COUNT,2365,2020-07-13
Boroughwide,SI,DEATH_COUNT,893,2020-07-13
Boroughwide,SI,CASE_RATE,2979.34,2020-07-13
Boroughwide,SI,HOSPITALIZED_RATE,496.66,2020-07-13
Boroughwide,SI,DEATH_RATE,187.53,2020-07-13
0-17,BK,CASE_COUNT,1934,2020-07-14
0-17,BK,HOSPITALIZED_COUNT,192,2020-07-14
0-17,BK,DEATH_COUNT,5,2020-07-14
0-17,BK,CASE_RATE,331.66,2020-07-14
0-17,BK,HOSPITALIZED_RATE,32.93,2020-07-14
0-17,BK,DEATH_RATE,0.86,2020-07-14
0-17,BX,CASE_COUNT,1753,2020-07-14
0-17,BX,HOSPITALIZED_COUNT,167,2020-07-14
0-17,BX,DEATH_COUNT,5,2020-07-14
0-17,BX,CASE_RATE,496.79,2020-07-14
0-17,BX,HOSPITALIZED_RATE,47.33,2020-07-14
0-17,BX,DEATH_RATE,1.42,2020-07-14
0-17,MN,CASE_COUNT,503,2020-07-14
0-17,MN,HOSPITALIZED_COUNT,68,2020-07-14
0-17,MN,DEATH_COUNT,1,2020-07-14
0-17,MN,CASE_RATE,216.32,2020-07-14
0-17,MN,HOSPITALIZED_RATE,29.24,2020-07-14
0-17,MN,DEATH_RATE,0.43,2020-07-14
0-17,QN,CASE_COUNT,1629,2020-07-14
0-17,QN,HOSPITALIZED_COUNT,118,2020-07-14
0-17,QN,DEATH_COUNT,2,2020-07-14
0-17,QN,CASE_RATE,358.03,2020-07-14
0-17,QN,HOSPITALIZED_RATE,25.93,2020-07-14
0-17,QN,DEATH_RATE,0.44,2020-07-14
0-17,SI,CASE_COUNT,432,2020-07-14
0-17,SI,HOSPITALIZED_COUNT,26,2020-07-14
0-17,SI,DEATH_COUNT,0,2020-07-14
0-17,SI,CASE_RATE,417.72,2020-07-14
0-17,SI,HOSPITALIZED_RATE,25.14,2020-07-14
0-17,SI,DEATH_RATE,0,2020-07-14
18-44,BK,CASE_COUNT,21894,2020-07-14
18-44,BK,HOSPITALIZED_COUNT,2442,2020-07-14
18-44,BK,DEATH_COUNT,208,2020-07-14
18-44,BK,CASE_RATE,2086.1,2020-07-14
18-44,BK,HOSPITALIZED_RATE,232.68,2020-07-14
18-44,BK,DEATH_RATE,19.82,2020-07-14
18-44,BX,CASE_COUNT,18086,2020-07-14
18-44,BX,HOSPITALIZED_COUNT,2187,2020-07-14
18-44,BX,DEATH_COUNT,166,2020-07-14
18-44,BX,CASE_RATE,3254.81,2020-07-14
18-44,BX,HOSPITALIZED_RATE,393.58,2020-07-14
18-44,BX,DEATH_RATE,29.87,2020-07-14
18-44,MN,CASE_COUNT,10032,2020-07-14
18-44,MN,HOSPITALIZED_COUNT,1125,2020-07-14
18-44,MN,DEATH_COUNT,64,2020-07-14
18-44,MN,CASE_RATE,1349.43,2020-07-14
18-44,MN,HOSPITALIZED_RATE,151.33,2020-07-14
18-44,MN,DEATH_RATE,8.61,2020-07-14
18-44,QN,CASE_COUNT,24591,2020-07-14
18-44,QN,HOSPITALIZED_COUNT,2794,2020-07-14
18-44,QN,DEATH_COUNT,250,2020-07-14
18-44,QN,CASE_RATE,2870.23,2020-07-14
18-44,QN,HOSPITALIZED_RATE,326.11,2020-07-14
18-44,QN,DEATH_RATE,29.18,2020-07-14
18-44,SI,CASE_COUNT,5666,2020-07-14
18-44,SI,HOSPITALIZED_COUNT,343,2020-07-14
18-44,SI,DEATH_COUNT,31,2020-07-14
18-44,SI,CASE_RATE,3448.28,2020-07-14
18-44,SI,HOSPITALIZED_RATE,208.75,2020-07-14
18-44,SI,DEATH_RATE,18.87,2020-07-14
45-64,BK,CASE_COUNT,20653,2020-07-14
45-64,BK,HOSPITALIZED_COUNT,4859,2020-07-14
45-64,BK,DEATH_COUNT,1247,2020-07-14
45-64,BK,CASE_RATE,3494.91,2020-07-14
45-64,BK,HOSPITALIZED_RATE,822.24,2020-07-14
45-64,BK,DEATH_RATE,211.02,2020-07-14
45-64,BX,CASE_COUNT,17961,2020-07-14
45-64,BX,HOSPITALIZED_COUNT,4293,2020-07-14
45-64,BX,DEATH_COUNT,935,2020-07-14
45-64,BX,CASE_RATE,5279.2,2020-07-14
45-64,BX,HOSPITALIZED_RATE,1261.82,2020-07-14
45-64,BX,DEATH_RATE,274.82,2020-07-14
45-64,MN,CASE_COUNT,9006,2020-07-14
45-64,MN,HOSPITALIZED_COUNT,2436,2020-07-14
45-64,MN,DEATH_COUNT,379,2020-07-14
45-64,MN,CASE_RATE,2346.23,2020-07-14
45-64,MN,HOSPITALIZED_RATE,634.62,2020-07-14
45-64,MN,DEATH_RATE,98.74,2020-07-14
45-64,QN,CASE_COUNT,24941,2020-07-14
45-64,QN,HOSPITALIZED_COUNT,6137,2020-07-14
45-64,QN,DEATH_COUNT,1430,2020-07-14
45-64,QN,CASE_RATE,4091.12,2020-07-14
45-64,QN,HOSPITALIZED_RATE,1006.66,2020-07-14
45-64,QN,DEATH_RATE,234.57,2020-07-14
45-64,SI,CASE_COUNT,5393,2020-07-14
45-64,SI,HOSPITALIZED_COUNT,837,2020-07-14
45-64,SI,DEATH_COUNT,184,2020-07-14
45-64,SI,CASE_RATE,4104.48,2020-07-14
45-64,SI,HOSPITALIZED_RATE,637.02,2020-07-14
45-64,SI,DEATH_RATE,140.04,2020-07-14
65-74,BK,CASE_COUNT,8192,2020-07-14
65-74,BK,HOSPITALIZED_COUNT,3621,2020-07-14
65-74,BK,DEATH_COUNT,1419,2020-07-14
65-74,BK,CASE_RATE,4008.04,2020-07-14
65-74,BK,HOSPITALIZED_RATE,1771.62,2020-07-14
65-74,BK,DEATH_RATE,694.26,2020-07-14
65-74,BX,CASE_COUNT,5526,2020-07-14
65-74,BX,HOSPITALIZED_COUNT,2686,2020-07-14
65-74,BX,DEATH_COUNT,1003,2020-07-14
65-74,BX,CASE_RATE,5416.9,2020-07-14
65-74,BX,HOSPITALIZED_RATE,2632.97,2020-07-14
65-74,BX,DEATH_RATE,983.2,2020-07-14
65-74,MN,CASE_COUNT,3645,2020-07-14
65-74,MN,HOSPITALIZED_COUNT,1802,2020-07-14
65-74,MN,DEATH_COUNT,571,2020-07-14
65-74,MN,CASE_RATE,2490.76,2020-07-14
65-74,MN,HOSPITALIZED_RATE,1231.37,2020-07-14
65-74,MN,DEATH_RATE,390.18,2020-07-14
65-74,QN,CASE_COUNT,7576,2020-07-14
65-74,QN,HOSPITALIZED_COUNT,3592,2020-07-14
65-74,QN,DEATH_COUNT,1450,2020-07-14
65-74,QN,CASE_RATE,3769.36,2020-07-14
65-74,QN,HOSPITALIZED_RATE,1787.16,2020-07-14
65-74,QN,DEATH_RATE,721.43,2020-07-14
65-74,SI,CASE_COUNT,1416,2020-07-14
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-14
65-74,SI,DEATH_COUNT,204,2020-07-14
65-74,SI,CASE_RATE,3119.97,2020-07-14
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-14
65-74,SI,DEATH_RATE,449.49,2020-07-14
75+,BK,CASE_COUNT,7411,2020-07-14
75+,BK,HOSPITALIZED_COUNT,4428,2020-07-14
75+,BK,DEATH_COUNT,2689,2020-07-14
75+,BK,CASE_RATE,4785.71,2020-07-14
75+,BK,HOSPITALIZED_RATE,2859.41,2020-07-14
75+,BK,DEATH_RATE,1736.44,2020-07-14
75+,BX,CASE_COUNT,4992,2020-07-14
75+,BX,HOSPITALIZED_COUNT,3047,2020-07-14
75+,BX,DEATH_COUNT,1761,2020-07-14
75+,BX,CASE_RATE,6135.62,2020-07-14
75+,BX,HOSPITALIZED_RATE,3745.04,2020-07-14
75+,BX,DEATH_RATE,2164.43,2020-07-14
75+,MN,CASE_COUNT,4298,2020-07-14
75+,MN,HOSPITALIZED_COUNT,2670,2020-07-14
75+,MN,DEATH_COUNT,1473,2020-07-14
75+,MN,CASE_RATE,3506.83,2020-07-14
75+,MN,HOSPITALIZED_RATE,2178.51,2020-07-14
75+,MN,DEATH_RATE,1201.85,2020-07-14
75+,QN,CASE_COUNT,7040,2020-07-14
75+,QN,HOSPITALIZED_COUNT,4454,2020-07-14
75+,QN,DEATH_COUNT,2755,2020-07-14
75+,QN,CASE_RATE,4497.6,2020-07-14
75+,QN,HOSPITALIZED_RATE,2845.5,2020-07-14
75+,QN,DEATH_RATE,1760.07,2020-07-14
75+,SI,CASE_COUNT,1292,2020-07-14
75+,SI,HOSPITALIZED_COUNT,655,2020-07-14
75+,SI,DEATH_COUNT,474,2020-07-14
75+,SI,CASE_RATE,4079.83,2020-07-14
75+,SI,HOSPITALIZED_RATE,2068.33,2020-07-14
75+,SI,DEATH_RATE,1496.78,2020-07-14
Boroughwide,BK,CASE_COUNT,60204,2020-07-14
Boroughwide,BK,HOSPITALIZED_COUNT,15542,2020-07-14
Boroughwide,BK,DEATH_COUNT,5568,2020-07-14
Boroughwide,BK,CASE_RATE,2330.93,2020-07-14
Boroughwide,BK,HOSPITALIZED_RATE,601.74,2020-07-14
Boroughwide,BK,DEATH_RATE,215.58,2020-07-14
Boroughwide,BX,CASE_COUNT,48482,2020-07-14
Boroughwide,BX,HOSPITALIZED_COUNT,12380,2020-07-14
Boroughwide,BX,DEATH_COUNT,3870,2020-07-14
Boroughwide,BX,CASE_RATE,3385.3,2020-07-14
Boroughwide,BX,HOSPITALIZED_RATE,864.45,2020-07-14
Boroughwide,BX,DEATH_RATE,270.23,2020-07-14
Boroughwide,MN,CASE_COUNT,27574,2020-07-14
Boroughwide,MN,HOSPITALIZED_COUNT,8102,2020-07-14
Boroughwide,MN,DEATH_COUNT,2488,2020-07-14
Boroughwide,MN,CASE_RATE,1693.01,2020-07-14
Boroughwide,MN,HOSPITALIZED_RATE,497.45,2020-07-14
Boroughwide,MN,DEATH_RATE,152.76,2020-07-14
Boroughwide,QN,CASE_COUNT,65871,2020-07-14
Boroughwide,QN,HOSPITALIZED_COUNT,17096,2020-07-14
Boroughwide,QN,DEATH_COUNT,5888,2020-07-14
Boroughwide,QN,CASE_RATE,2890.47,2020-07-14
Boroughwide,QN,HOSPITALIZED_RATE,750.18,2020-07-14
Boroughwide,QN,DEATH_RATE,258.37,2020-07-14
Boroughwide,SI,CASE_COUNT,14207,2020-07-14
Boroughwide,SI,HOSPITALIZED_COUNT,2365,2020-07-14
Boroughwide,SI,DEATH_COUNT,893,2020-07-14
Boroughwide,SI,CASE_RATE,2983.54,2020-07-14
Boroughwide,SI,HOSPITALIZED_RATE,496.66,2020-07-14
Boroughwide,SI,DEATH_RATE,187.53,2020-07-14
0-17,BK,CASE_COUNT,1947,2020-07-15
0-17,BK,HOSPITALIZED_COUNT,192,2020-07-15
0-17,BK,DEATH_COUNT,5,2020-07-15
0-17,BK,CASE_RATE,333.89,2020-07-15
0-17,BK,HOSPITALIZED_RATE,32.93,2020-07-15
0-17,BK,DEATH_RATE,0.86,2020-07-15
0-17,BX,CASE_COUNT,1760,2020-07-15
0-17,BX,HOSPITALIZED_COUNT,167,2020-07-15
0-17,BX,DEATH_COUNT,5,2020-07-15
0-17,BX,CASE_RATE,498.77,2020-07-15
0-17,BX,HOSPITALIZED_RATE,47.33,2020-07-15
0-17,BX,DEATH_RATE,1.42,2020-07-15
0-17,MN,CASE_COUNT,504,2020-07-15
0-17,MN,HOSPITALIZED_COUNT,67,2020-07-15
0-17,MN,DEATH_COUNT,1,2020-07-15
0-17,MN,CASE_RATE,216.75,2020-07-15
0-17,MN,HOSPITALIZED_RATE,28.81,2020-07-15
0-17,MN,DEATH_RATE,0.43,2020-07-15
0-17,QN,CASE_COUNT,1639,2020-07-15
0-17,QN,HOSPITALIZED_COUNT,118,2020-07-15
0-17,QN,DEATH_COUNT,2,2020-07-15
0-17,QN,CASE_RATE,360.23,2020-07-15
0-17,QN,HOSPITALIZED_RATE,25.93,2020-07-15
0-17,QN,DEATH_RATE,0.44,2020-07-15
0-17,SI,CASE_COUNT,433,2020-07-15
0-17,SI,HOSPITALIZED_COUNT,26,2020-07-15
0-17,SI,DEATH_COUNT,0,2020-07-15
0-17,SI,CASE_RATE,418.68,2020-07-15
0-17,SI,HOSPITALIZED_RATE,25.14,2020-07-15
0-17,SI,DEATH_RATE,0,2020-07-15
18-44,BK,CASE_COUNT,21959,2020-07-15
18-44,BK,HOSPITALIZED_COUNT,2444,2020-07-15
18-44,BK,DEATH_COUNT,208,2020-07-15
18-44,BK,CASE_RATE,2092.29,2020-07-15
18-44,BK,HOSPITALIZED_RATE,232.87,2020-07-15
18-44,BK,DEATH_RATE,19.82,2020-07-15
18-44,BX,CASE_COUNT,18112,2020-07-15
18-44,BX,HOSPITALIZED_COUNT,2188,2020-07-15
18-44,BX,DEATH_COUNT,167,2020-07-15
18-44,BX,CASE_RATE,3259.49,2020-07-15
18-44,BX,HOSPITALIZED_RATE,393.76,2020-07-15
18-44,BX,DEATH_RATE,30.05,2020-07-15
18-44,MN,CASE_COUNT,10081,2020-07-15
18-44,MN,HOSPITALIZED_COUNT,1123,2020-07-15
18-44,MN,DEATH_COUNT,64,2020-07-15
18-44,MN,CASE_RATE,1356.02,2020-07-15
18-44,MN,HOSPITALIZED_RATE,151.06,2020-07-15
18-44,MN,DEATH_RATE,8.61,2020-07-15
18-44,QN,CASE_COUNT,24644,2020-07-15
18-44,QN,HOSPITALIZED_COUNT,2796,2020-07-15
18-44,QN,DEATH_COUNT,250,2020-07-15
18-44,QN,CASE_RATE,2876.42,2020-07-15
18-44,QN,HOSPITALIZED_RATE,326.35,2020-07-15
18-44,QN,DEATH_RATE,29.18,2020-07-15
18-44,SI,CASE_COUNT,5680,2020-07-15
18-44,SI,HOSPITALIZED_COUNT,343,2020-07-15
18-44,SI,DEATH_COUNT,31,2020-07-15
18-44,SI,CASE_RATE,3456.8,2020-07-15
18-44,SI,HOSPITALIZED_RATE,208.75,2020-07-15
18-44,SI,DEATH_RATE,18.87,2020-07-15
45-64,BK,CASE_COUNT,20668,2020-07-15
45-64,BK,HOSPITALIZED_COUNT,4859,2020-07-15
45-64,BK,DEATH_COUNT,1248,2020-07-15
45-64,BK,CASE_RATE,3497.45,2020-07-15
45-64,BK,HOSPITALIZED_RATE,822.24,2020-07-15
45-64,BK,DEATH_RATE,211.19,2020-07-15
45-64,BX,CASE_COUNT,17985,2020-07-15
45-64,BX,HOSPITALIZED_COUNT,4300,2020-07-15
45-64,BX,DEATH_COUNT,936,2020-07-15
45-64,BX,CASE_RATE,5286.25,2020-07-15
45-64,BX,HOSPITALIZED_RATE,1263.88,2020-07-15
45-64,BX,DEATH_RATE,275.11,2020-07-15
45-64,MN,CASE_COUNT,9015,2020-07-15
45-64,MN,HOSPITALIZED_COUNT,2435,2020-07-15
45-64,MN,DEATH_COUNT,380,2020-07-15
45-64,MN,CASE_RATE,2348.57,2020-07-15
45-64,MN,HOSPITALIZED_RATE,634.36,2020-07-15
45-64,MN,DEATH_RATE,99,2020-07-15
45-64,QN,CASE_COUNT,24965,2020-07-15
45-64,QN,HOSPITALIZED_COUNT,6138,2020-07-15
45-64,QN,DEATH_COUNT,1432,2020-07-15
45-64,QN,CASE_RATE,4095.05,2020-07-15
45-64,QN,HOSPITALIZED_RATE,1006.83,2020-07-15
45-64,QN,DEATH_RATE,234.89,2020-07-15
45-64,SI,CASE_COUNT,5400,2020-07-15
45-64,SI,HOSPITALIZED_COUNT,838,2020-07-15
45-64,SI,DEATH_COUNT,184,2020-07-15
45-64,SI,CASE_RATE,4109.81,2020-07-15
45-64,SI,HOSPITALIZED_RATE,637.78,2020-07-15
45-64,SI,DEATH_RATE,140.04,2020-07-15
65-74,BK,CASE_COUNT,8196,2020-07-15
65-74,BK,HOSPITALIZED_COUNT,3622,2020-07-15
65-74,BK,DEATH_COUNT,1421,2020-07-15
65-74,BK,CASE_RATE,4010,2020-07-15
65-74,BK,HOSPITALIZED_RATE,1772.11,2020-07-15
65-74,BK,DEATH_RATE,695.24,2020-07-15
65-74,BX,CASE_COUNT,5533,2020-07-15
65-74,BX,HOSPITALIZED_COUNT,2685,2020-07-15
65-74,BX,DEATH_COUNT,1004,2020-07-15
65-74,BX,CASE_RATE,5423.77,2020-07-15
65-74,BX,HOSPITALIZED_RATE,2631.99,2020-07-15
65-74,BX,DEATH_RATE,984.18,2020-07-15
65-74,MN,CASE_COUNT,3650,2020-07-15
65-74,MN,HOSPITALIZED_COUNT,1800,2020-07-15
65-74,MN,DEATH_COUNT,573,2020-07-15
65-74,MN,CASE_RATE,2494.17,2020-07-15
65-74,MN,HOSPITALIZED_RATE,1230,2020-07-15
65-74,MN,DEATH_RATE,391.55,2020-07-15
65-74,QN,CASE_COUNT,7585,2020-07-15
65-74,QN,HOSPITALIZED_COUNT,3593,2020-07-15
65-74,QN,DEATH_COUNT,1451,2020-07-15
65-74,QN,CASE_RATE,3773.84,2020-07-15
65-74,QN,HOSPITALIZED_RATE,1787.66,2020-07-15
65-74,QN,DEATH_RATE,721.93,2020-07-15
65-74,SI,CASE_COUNT,1416,2020-07-15
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-15
65-74,SI,DEATH_COUNT,204,2020-07-15
65-74,SI,CASE_RATE,3119.97,2020-07-15
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-15
65-74,SI,DEATH_RATE,449.49,2020-07-15
75+,BK,CASE_COUNT,7418,2020-07-15
75+,BK,HOSPITALIZED_COUNT,4431,2020-07-15
75+,BK,DEATH_COUNT,2689,2020-07-15
75+,BK,CASE_RATE,4790.23,2020-07-15
75+,BK,HOSPITALIZED_RATE,2861.35,2020-07-15
75+,BK,DEATH_RATE,1736.44,2020-07-15
75+,BX,CASE_COUNT,4995,2020-07-15
75+,BX,HOSPITALIZED_COUNT,3049,2020-07-15
75+,BX,DEATH_COUNT,1762,2020-07-15
75+,BX,CASE_RATE,6139.31,2020-07-15
75+,BX,HOSPITALIZED_RATE,3747.5,2020-07-15
75+,BX,DEATH_RATE,2165.66,2020-07-15
75+,MN,CASE_COUNT,4301,2020-07-15
75+,MN,HOSPITALIZED_COUNT,2670,2020-07-15
75+,MN,DEATH_COUNT,1473,2020-07-15
75+,MN,CASE_RATE,3509.27,2020-07-15
75+,MN,HOSPITALIZED_RATE,2178.51,2020-07-15
75+,MN,DEATH_RATE,1201.85,2020-07-15
75+,QN,CASE_COUNT,7048,2020-07-15
75+,QN,HOSPITALIZED_COUNT,4454,2020-07-15
75+,QN,DEATH_COUNT,2756,2020-07-15
75+,QN,CASE_RATE,4502.71,2020-07-15
75+,QN,HOSPITALIZED_RATE,2845.5,2020-07-15
75+,QN,DEATH_RATE,1760.71,2020-07-15
75+,SI,CASE_COUNT,1294,2020-07-15
75+,SI,HOSPITALIZED_COUNT,655,2020-07-15
75+,SI,DEATH_COUNT,474,2020-07-15
75+,SI,CASE_RATE,4086.14,2020-07-15
75+,SI,HOSPITALIZED_RATE,2068.33,2020-07-15
75+,SI,DEATH_RATE,1496.78,2020-07-15
Boroughwide,BK,CASE_COUNT,60308,2020-07-15
Boroughwide,BK,HOSPITALIZED_COUNT,15548,2020-07-15
Boroughwide,BK,DEATH_COUNT,5571,2020-07-15
Boroughwide,BK,CASE_RATE,2334.96,2020-07-15
Boroughwide,BK,HOSPITALIZED_RATE,601.98,2020-07-15
Boroughwide,BK,DEATH_RATE,215.69,2020-07-15
Boroughwide,BX,CASE_COUNT,48549,2020-07-15
Boroughwide,BX,HOSPITALIZED_COUNT,12389,2020-07-15
Boroughwide,BX,DEATH_COUNT,3874,2020-07-15
Boroughwide,BX,CASE_RATE,3389.98,2020-07-15
Boroughwide,BX,HOSPITALIZED_RATE,865.07,2020-07-15
Boroughwide,BX,DEATH_RATE,270.51,2020-07-15
Boroughwide,MN,CASE_COUNT,27641,2020-07-15
Boroughwide,MN,HOSPITALIZED_COUNT,8096,2020-07-15
Boroughwide,MN,DEATH_COUNT,2491,2020-07-15
Boroughwide,MN,CASE_RATE,1697.12,2020-07-15
Boroughwide,MN,HOSPITALIZED_RATE,497.08,2020-07-15
Boroughwide,MN,DEATH_RATE,152.94,2020-07-15
Boroughwide,QN,CASE_COUNT,65976,2020-07-15
Boroughwide,QN,HOSPITALIZED_COUNT,17100,2020-07-15
Boroughwide,QN,DEATH_COUNT,5892,2020-07-15
Boroughwide,QN,CASE_RATE,2895.07,2020-07-15
Boroughwide,QN,HOSPITALIZED_RATE,750.36,2020-07-15
Boroughwide,QN,DEATH_RATE,258.55,2020-07-15
Boroughwide,SI,CASE_COUNT,14231,2020-07-15
Boroughwide,SI,HOSPITALIZED_COUNT,2366,2020-07-15
Boroughwide,SI,DEATH_COUNT,893,2020-07-15
Boroughwide,SI,CASE_RATE,2988.58,2020-07-15
